iso_code,year,disease,value,income_group,country_name,source
SEN,2020,Nutritional deficiencies,271320.4323236786,Lower middle income,Senegal,External aid
SEN,2020,Nutritional deficiencies,69480998.51224464,Lower middle income,Senegal,Out-of-pocket & other private *
SYC,2019,Nutritional deficiencies,18483.49689167591,High income,Seychelles,Domestic government
SYC,2018,Nutritional deficiencies,19.779810015182164,High income,Seychelles,External aid
SYC,2019,Nutritional deficiencies,237410.57581986106,High income,Seychelles,Out-of-pocket & other private *
SLE,2021,Nutritional deficiencies,6329351.65975275,Low income,Sierra Leone,Domestic government
SLE,2021,Nutritional deficiencies,4708260.396289091,Low income,Sierra Leone,External aid
SLE,2021,Nutritional deficiencies,16697999.588070838,Low income,Sierra Leone,Out-of-pocket & other private *
ZAF,2019,Nutritional deficiencies,869364644.3281962,Upper middle income,South Africa,Domestic government
ZAF,2015,Nutritional deficiencies,1433.6158056107204,Upper middle income,South Africa,External aid
ZAF,2019,Nutritional deficiencies,16083724.871251542,Upper middle income,South Africa,Out-of-pocket & other private *
SSD,2019,Nutritional deficiencies,183536.7726091337,Low income,South Sudan,Domestic government
SSD,2019,Nutritional deficiencies,25090846.36015192,Low income,South Sudan,External aid
SSD,2019,Nutritional deficiencies,952365.3614029783,Low income,South Sudan,Out-of-pocket & other private *
LKA,2019,Nutritional deficiencies,27893764.678795457,Lower middle income,Sri Lanka,Domestic government
LKA,2019,Nutritional deficiencies,1280664.6642580442,Lower middle income,Sri Lanka,External aid
LKA,2019,Nutritional deficiencies,7420932.3983124085,Lower middle income,Sri Lanka,Out-of-pocket & other private *
SDN,2019,Nutritional deficiencies,4062788.807469273,Low income,Sudan,Domestic government
SDN,2019,Nutritional deficiencies,2551267.311983597,Low income,Sudan,External aid
SDN,2019,Nutritional deficiencies,3515633.026514293,Low income,Sudan,Out-of-pocket & other private *
TJK,2019,Nutritional deficiencies,189863.67537922823,Lower middle income,Tajikistan,Domestic government
TJK,2018,Nutritional deficiencies,4310517.7671970995,Lower middle income,Tajikistan,External aid
TJK,2019,Nutritional deficiencies,8899.859783401324,Lower middle income,Tajikistan,Out-of-pocket & other private *
TZA,2019,Nutritional deficiencies,20808648.69241072,Lower middle income,Tanzania,Domestic government
TZA,2019,Nutritional deficiencies,15420042.136480954,Lower middle income,Tanzania,External aid
TZA,2019,Nutritional deficiencies,15404706.226288794,Lower middle income,Tanzania,Out-of-pocket & other private *
TGO,2021,Nutritional deficiencies,1046961.8564718879,Low income,Togo,Domestic government
TGO,2021,Nutritional deficiencies,1914836.387183465,Low income,Togo,External aid
TGO,2021,Nutritional deficiencies,10110293.830876797,Low income,Togo,Out-of-pocket & other private *
TUN,2017,Nutritional deficiencies,3368957.7723851963,Lower middle income,Tunisia,Domestic government
TUN,2017,Nutritional deficiencies,0.0,Lower middle income,Tunisia,External aid
TUN,2017,Nutritional deficiencies,9450995.715064416,Lower middle income,Tunisia,Out-of-pocket & other private *
UGA,2019,Nutritional deficiencies,14400781.696761629,Low income,Uganda,Domestic government
UGA,2019,Nutritional deficiencies,16079417.174135732,Low income,Uganda,External aid
UGA,2019,Nutritional deficiencies,5053168.5010737255,Low income,Uganda,Out-of-pocket & other private *
UKR,2020,Nutritional deficiencies,2167444.0220565153,Lower middle income,Ukraine,Domestic government
UKR,2020,Nutritional deficiencies,297981.79654568876,Lower middle income,Ukraine,Out-of-pocket & other private *
UZB,2019,Nutritional deficiencies,7743381.911943322,Lower middle income,Uzbekistan,Domestic government
UZB,2018,Nutritional deficiencies,0.0,Lower middle income,Uzbekistan,External aid
UZB,2018,Nutritional deficiencies,0.0,Lower middle income,Uzbekistan,Out-of-pocket & other private *
ZMB,2016,Nutritional deficiencies,1046050.2350658663,Low income,Zambia,Domestic government
ZMB,2016,Nutritional deficiencies,9224791.723446598,Low income,Zambia,External aid
ZMB,2016,Nutritional deficiencies,98090.9654583809,Low income,Zambia,Out-of-pocket & other private *
AFG,2021,Other diseases and conditions,97759998.68502332,Low income,Afghanistan,Domestic government
AFG,2021,Other diseases and conditions,81221406.63489202,Low income,Afghanistan,External aid
AFG,2021,Other diseases and conditions,349968548.1564047,Low income,Afghanistan,Out-of-pocket & other private *
ARM,2021,Other diseases and conditions,11217291.392126465,Upper middle income,Armenia,Domestic government
ARM,2021,Other diseases and conditions,864258.0510222546,Upper middle income,Armenia,External aid
ARM,2021,Other diseases and conditions,248241153.62114897,Upper middle income,Armenia,Out-of-pocket & other private *
BLR,2020,Other diseases and conditions,1045116915.5384113,Upper middle income,Belarus,Domestic government
BLR,2020,Other diseases and conditions,930964.4641380028,Upper middle income,Belarus,External aid
BLR,2020,Other diseases and conditions,1082660529.0033891,Upper middle income,Belarus,Out-of-pocket & other private *
BEN,2018,Other diseases and conditions,14827546.439652514,Lower middle income,Benin,Domestic government
BEN,2018,Other diseases and conditions,17876133.044407565,Lower middle income,Benin,External aid
BEN,2018,Other diseases and conditions,94514458.55930872,Lower middle income,Benin,Out-of-pocket & other private *
BWA,2019,Other diseases and conditions,1.6043464406042929,Upper middle income,Botswana,Domestic government
BWA,2019,Other diseases and conditions,0.10729705494487313,Upper middle income,Botswana,External aid
BWA,2019,Other diseases and conditions,848237.8856559012,Upper middle income,Botswana,Out-of-pocket & other private *
BFA,2021,Other diseases and conditions,217467148.28361863,Low income,Burkina Faso,Domestic government
BFA,2021,Other diseases and conditions,18183292.26571773,Low income,Burkina Faso,External aid
BFA,2021,Other diseases and conditions,218001229.2549567,Low income,Burkina Faso,Out-of-pocket & other private *
BDI,2020,Other diseases and conditions,0.21048576365472796,Low income,Burundi,Domestic government
BDI,2020,Other diseases and conditions,1405612.820036104,Low income,Burundi,External aid
BDI,2020,Other diseases and conditions,0.1523003379740784,Low income,Burundi,Out-of-pocket & other private *
CPV,2019,Other diseases and conditions,5344647.690718581,Lower middle income,Cabo Verde,Domestic government
CPV,2019,Other diseases and conditions,101766.81049309032,Lower middle income,Cabo Verde,External aid
CPV,2019,Other diseases and conditions,2824695.105305773,Lower middle income,Cabo Verde,Out-of-pocket & other private *
KHM,2019,Other diseases and conditions,30252035.708931506,Lower middle income,Cambodia,Domestic government
KHM,2019,Other diseases and conditions,12235121.736377575,Lower middle income,Cambodia,External aid
KHM,2019,Other diseases and conditions,15527047.529475924,Lower middle income,Cambodia,Out-of-pocket & other private *
CMR,2019,Other diseases and conditions,187073.1181594921,Lower middle income,Cameroon,Domestic government
CMR,2019,Other diseases and conditions,0.4150483752550147,Lower middle income,Cameroon,External aid
CMR,2019,Other diseases and conditions,452534473.0243493,Lower middle income,Cameroon,Out-of-pocket & other private *
CAF,2019,Other diseases and conditions,270654.00536980433,Low income,Central African Republic,Domestic government
CAF,2019,Other diseases and conditions,700568.6564819576,Low income,Central African Republic,External aid
CAF,2019,Other diseases and conditions,2207156.5539855813,Low income,Central African Republic,Out-of-pocket & other private *
TCD,2019,Other diseases and conditions,2762277.0038556657,Low income,Chad,Domestic government
TCD,2019,Other diseases and conditions,651872.257885142,Low income,Chad,External aid
TCD,2019,Other diseases and conditions,11813724.627131127,Low income,Chad,Out-of-pocket & other private *
COM,2019,Other diseases and conditions,1233312.573810156,Lower middle income,Comoros,Domestic government
COM,2019,Other diseases and conditions,234444.77151412968,Lower middle income,Comoros,External aid
COM,2019,Other diseases and conditions,356536.4873894605,Lower middle income,Comoros,Out-of-pocket & other private *
COG,2020,Other diseases and conditions,13292313.515323332,Lower middle income,Congo Republic,Domestic government
COG,2020,Other diseases and conditions,808167.3535895378,Lower middle income,Congo Republic,External aid
COG,2020,Other diseases and conditions,12744811.226941243,Lower middle income,Congo Republic,Out-of-pocket & other private *
CRI,2020,Other diseases and conditions,677413454.7866075,Upper middle income,Costa Rica,Domestic government
CRI,2020,Other diseases and conditions,0.0,Upper middle income,Costa Rica,External aid
CRI,2020,Other diseases and conditions,510471356.4455277,Upper middle income,Costa Rica,Out-of-pocket & other private *
CIV,2020,Other diseases and conditions,53598605.57248168,Lower middle income,Cote d'Ivoire,Domestic government
CIV,2020,Other diseases and conditions,2700551.304524116,Lower middle income,Cote d'Ivoire,External aid
CIV,2020,Other diseases and conditions,39099869.31304516,Lower middle income,Cote d'Ivoire,Out-of-pocket & other private *
COD,2021,Other diseases and conditions,17690440.98682158,Low income,DR Congo,Domestic government
COD,2021,Other diseases and conditions,4969726.087948393,Low income,DR Congo,External aid
COD,2021,Other diseases and conditions,84847160.04739915,Low income,DR Congo,Out-of-pocket & other private *
DJI,2017,Other diseases and conditions,0.0,Lower middle income,Djibouti,Domestic government
DJI,2017,Other diseases and conditions,0.0,Lower middle income,Djibouti,External aid
DJI,2017,Other diseases and conditions,0.0,Lower middle income,Djibouti,Out-of-pocket & other private *
EGY,2020,Other diseases and conditions,1097539196.2606518,Lower middle income,Egypt,Domestic government
EGY,2020,Other diseases and conditions,58063537.27705825,Lower middle income,Egypt,External aid
EGY,2020,Other diseases and conditions,4040350972.3628845,Lower middle income,Egypt,Out-of-pocket & other private *
SWZ,2019,Other diseases and conditions,3924799.628399017,Lower middle income,Eswatini,Domestic government
SWZ,2019,Other diseases and conditions,285.3809268720998,Lower middle income,Eswatini,External aid
SWZ,2019,Other diseases and conditions,14548579.599804789,Lower middle income,Eswatini,Out-of-pocket & other private *
ETH,2020,Other diseases and conditions,25946971.557413694,Low income,Ethiopia,Domestic government
ETH,2020,Other diseases and conditions,31965301.835967433,Low income,Ethiopia,External aid
ETH,2020,Other diseases and conditions,104407331.53276351,Low income,Ethiopia,Out-of-pocket & other private *
GAB,2019,Other diseases and conditions,46260206.35786195,Upper middle income,Gabon,Domestic government
GAB,2019,Other diseases and conditions,85498.65765305616,Upper middle income,Gabon,External aid
GAB,2019,Other diseases and conditions,20882466.557918478,Upper middle income,Gabon,Out-of-pocket & other private *
GMB,2019,Other diseases and conditions,686179.0448239557,Low income,Gambia,Domestic government
GMB,2019,Other diseases and conditions,0.01659300493919702,Low income,Gambia,External aid
GMB,2019,Other diseases and conditions,68032.32689300743,Low income,Gambia,Out-of-pocket & other private *
GEO,2019,Other diseases and conditions,144145802.46035418,Upper middle income,Georgia,Domestic government
GEO,2018,Other diseases and conditions,0.0,Upper middle income,Georgia,External aid
GEO,2019,Other diseases and conditions,522377544.48585606,Upper middle income,Georgia,Out-of-pocket & other private *
GHA,2018,Other diseases and conditions,460893529.6214196,Lower middle income,Ghana,Domestic government
GHA,2018,Other diseases and conditions,14445639.192401888,Lower middle income,Ghana,External aid
GHA,2018,Other diseases and conditions,533175632.93410176,Lower middle income,Ghana,Out-of-pocket & other private *
GIN,2021,Other diseases and conditions,3369947.7906500534,Low income,Guinea,Domestic government
GIN,2021,Other diseases and conditions,686538.0736711224,Low income,Guinea,External aid
GIN,2021,Other diseases and conditions,19968598.033818785,Low income,Guinea,Out-of-pocket & other private *
GNB,2021,Other diseases and conditions,0.03921442531184064,Low income,Guinea-Bissau,Domestic government
GNB,2021,Other diseases and conditions,0.09884776941531126,Low income,Guinea-Bissau,External aid
GNB,2021,Other diseases and conditions,89291380.72642992,Low income,Guinea-Bissau,Out-of-pocket & other private *
GUY,2019,Other diseases and conditions,4665201.092872817,Upper middle income,Guyana,Domestic government
GUY,2019,Other diseases and conditions,325831.10021091613,Upper middle income,Guyana,External aid
GUY,2019,Other diseases and conditions,3250184.165725622,Upper middle income,Guyana,Out-of-pocket & other private *
HTI,2016,Other diseases and conditions,16202654.173780797,Lower middle income,Haiti,Domestic government
HTI,2016,Other diseases and conditions,80964545.6612125,Lower middle income,Haiti,External aid
HTI,2016,Other diseases and conditions,78621385.25877918,Lower middle income,Haiti,Out-of-pocket & other private *
KEN,2019,Other diseases and conditions,286745558.34384894,Lower middle income,Kenya,Domestic government
KEN,2019,Other diseases and conditions,54330803.35583289,Lower middle income,Kenya,External aid
KEN,2019,Other diseases and conditions,61236903.79548641,Lower middle income,Kenya,Out-of-pocket & other private *
KGZ,2016,Other diseases and conditions,19637857.9953941,Lower middle income,Kyrgyz Republic,Domestic government
KGZ,2016,Other diseases and conditions,1006961.0644176031,Lower middle income,Kyrgyz Republic,External aid
KGZ,2016,Other diseases and conditions,288760151.7647143,Lower middle income,Kyrgyz Republic,Out-of-pocket & other private *
LAO,2019,Other diseases and conditions,50194431.86693406,Lower middle income,Laos,Domestic government
LAO,2019,Other diseases and conditions,34329736.75633322,Lower middle income,Laos,External aid
LAO,2019,Other diseases and conditions,22007791.992928483,Lower middle income,Laos,Out-of-pocket & other private *
MDG,2021,Other diseases and conditions,2981441.412693653,Low income,Madagascar,Domestic government
MDG,2021,Other diseases and conditions,173278.1835218575,Low income,Madagascar,External aid
MDG,2021,Other diseases and conditions,5334365.913606251,Low income,Madagascar,Out-of-pocket & other private *
MWI,2019,Other diseases and conditions,3958246.490348276,Low income,Malawi,Domestic government
MWI,2019,Other diseases and conditions,21642991.04747574,Low income,Malawi,External aid
MWI,2019,Other diseases and conditions,2901345.587702949,Low income,Malawi,Out-of-pocket & other private *
MLI,2020,Other diseases and conditions,4545214.798386773,Low income,Mali,Domestic government
MLI,2020,Other diseases and conditions,81947.76632623456,Low income,Mali,External aid
MLI,2020,Other diseases and conditions,3107566.000063064,Low income,Mali,Out-of-pocket & other private *
MRT,2019,Other diseases and conditions,19277995.214586575,Lower middle income,Mauritania,Domestic government
MRT,2019,Other diseases and conditions,737945.4363536158,Lower middle income,Mauritania,External aid
MRT,2019,Other diseases and conditions,32472447.42956776,Lower middle income,Mauritania,Out-of-pocket & other private *
MUS,2019,Other diseases and conditions,24878294.609249484,Upper middle income,Mauritius,Domestic government
MUS,2019,Other diseases and conditions,195820.67777014032,Upper middle income,Mauritius,External aid
MUS,2019,Other diseases and conditions,64742761.84126902,Upper middle income,Mauritius,Out-of-pocket & other private *
MDA,2018,Other diseases and conditions,37748969.11218782,Upper middle income,Moldova,Domestic government
MDA,2018,Other diseases and conditions,23820.510595692744,Upper middle income,Moldova,External aid
MDA,2018,Other diseases and conditions,274271389.48474115,Upper middle income,Moldova,Out-of-pocket & other private *
MOZ,2018,Other diseases and conditions,144060991.14511228,Low income,Mozambique,Domestic government
MOZ,2018,Other diseases and conditions,33852599.26362465,Low income,Mozambique,External aid
MOZ,2018,Other diseases and conditions,136344282.05811912,Low income,Mozambique,Out-of-pocket & other private *
MMR,2018,Other diseases and conditions,60532822.84989575,Lower middle income,Myanmar,Domestic government
MMR,2018,Other diseases and conditions,29958589.87476803,Lower middle income,Myanmar,External aid
MMR,2018,Other diseases and conditions,927447599.1713057,Lower middle income,Myanmar,Out-of-pocket & other private *
NAM,2019,Other diseases and conditions,59522405.748230614,Upper middle income,Namibia,Domestic government
NAM,2019,Other diseases and conditions,96475.68303875561,Upper middle income,Namibia,External aid
NAM,2019,Other diseases and conditions,80269315.99494989,Upper middle income,Namibia,Out-of-pocket & other private *
NER,2021,Other diseases and conditions,6744468.88354747,Low income,Niger,Domestic government
NER,2021,Other diseases and conditions,373990.15611838724,Low income,Niger,External aid
NER,2021,Other diseases and conditions,4383633.840986762,Low income,Niger,Out-of-pocket & other private *
NGA,2021,Other diseases and conditions,160127981.56096008,Lower middle income,Nigeria,Domestic government
NGA,2021,Other diseases and conditions,98380177.07454398,Lower middle income,Nigeria,External aid
NGA,2021,Other diseases and conditions,733343955.7568458,Lower middle income,Nigeria,Out-of-pocket & other private *
MKD,2021,Other diseases and conditions,138374713.8635298,Upper middle income,North Macedonia,Domestic government
MKD,2020,Other diseases and conditions,0.0,Upper middle income,North Macedonia,External aid
MKD,2021,Other diseases and conditions,356570300.8699215,Upper middle income,North Macedonia,Out-of-pocket & other private *
STP,2021,Other diseases and conditions,0.03625936757256166,Lower middle income,Sao Tome and Principe,Domestic government
STP,2021,Other diseases and conditions,0.05463078047599289,Lower middle income,Sao Tome and Principe,External aid
STP,2021,Other diseases and conditions,0.016921038200528767,Lower middle income,Sao Tome and Principe,Out-of-pocket & other private *
SEN,2020,Other diseases and conditions,12485878.62671165,Lower middle income,Senegal,Domestic government
SEN,2020,Other diseases and conditions,63.442377328100356,Lower middle income,Senegal,External aid
SEN,2020,Other diseases and conditions,70865644.38658357,Lower middle income,Senegal,Out-of-pocket & other private *
SYC,2019,Other diseases and conditions,984799.7971048659,High income,Seychelles,Domestic government
SYC,2019,Other diseases and conditions,0.0,High income,Seychelles,External aid
SYC,2019,Other diseases and conditions,4267872.868972107,High income,Seychelles,Out-of-pocket & other private *
SLE,2021,Other diseases and conditions,0.321187915031731,Low income,Sierra Leone,Domestic government
SLE,2021,Other diseases and conditions,0.18213692964116512,Low income,Sierra Leone,External aid
SLE,2021,Other diseases and conditions,2006382.5383133728,Low income,Sierra Leone,Out-of-pocket & other private *
ZAF,2019,Other diseases and conditions,1496523141.2683704,Upper middle income,South Africa,Domestic government
ZAF,2019,Other diseases and conditions,0.3943350428348943,Upper middle income,South Africa,External aid
ZAF,2019,Other diseases and conditions,1273793356.512711,Upper middle income,South Africa,Out-of-pocket & other private *
SSD,2019,Other diseases and conditions,8779831.01596007,Low income,South Sudan,Domestic government
SSD,2019,Other diseases and conditions,5537104.749865847,Low income,South Sudan,External aid
SSD,2019,Other diseases and conditions,8866586.579906559,Low income,South Sudan,Out-of-pocket & other private *
LKA,2019,Other diseases and conditions,199358676.51626468,Lower middle income,Sri Lanka,Domestic government
LKA,2019,Other diseases and conditions,44142643.85773625,Lower middle income,Sri Lanka,External aid
LKA,2019,Other diseases and conditions,211281577.17809755,Lower middle income,Sri Lanka,Out-of-pocket & other private *
SDN,2019,Other diseases and conditions,109928141.89339878,Low income,Sudan,Domestic government
SDN,2019,Other diseases and conditions,58076317.42009659,Low income,Sudan,External aid
SDN,2019,Other diseases and conditions,55456361.49180887,Low income,Sudan,Out-of-pocket & other private *
TJK,2019,Other diseases and conditions,5198506.986815641,Lower middle income,Tajikistan,Domestic government
TJK,2019,Other diseases and conditions,1721628.4314335226,Lower middle income,Tajikistan,External aid
TJK,2019,Other diseases and conditions,184598913.88069168,Lower middle income,Tajikistan,Out-of-pocket & other private *
TZA,2019,Other diseases and conditions,22744630.635065082,Lower middle income,Tanzania,Domestic government
TZA,2019,Other diseases and conditions,66417711.81109683,Lower middle income,Tanzania,External aid
TZA,2019,Other diseases and conditions,17010822.642474826,Lower middle income,Tanzania,Out-of-pocket & other private *
TGO,2021,Other diseases and conditions,0.0930598076810253,Low income,Togo,Domestic government
TGO,2021,Other diseases and conditions,0.15149732553268117,Low income,Togo,External aid
TGO,2021,Other diseases and conditions,1.0152143036470131,Low income,Togo,Out-of-pocket & other private *
TUN,2017,Other diseases and conditions,242186099.45977852,Lower middle income,Tunisia,Domestic government
TUN,2017,Other diseases and conditions,0.0,Lower middle income,Tunisia,External aid
TUN,2017,Other diseases and conditions,186927469.7854236,Lower middle income,Tunisia,Out-of-pocket & other private *
UGA,2019,Other diseases and conditions,9204549.670625936,Low income,Uganda,Domestic government
UGA,2019,Other diseases and conditions,3881121.2669951334,Low income,Uganda,External aid
UGA,2019,Other diseases and conditions,3332731.048735723,Low income,Uganda,Out-of-pocket & other private *
UKR,2020,Other diseases and conditions,4905492613.715821,Lower middle income,Ukraine,Domestic government
UKR,2020,Other diseases and conditions,6651778647.837857,Lower middle income,Ukraine,Out-of-pocket & other private *
UZB,2019,Other diseases and conditions,845475622.650282,Lower middle income,Uzbekistan,Domestic government
UZB,2018,Other diseases and conditions,49181.12216001511,Lower middle income,Uzbekistan,External aid
UZB,2019,Other diseases and conditions,2001328922.2757502,Lower middle income,Uzbekistan,Out-of-pocket & other private *
ZMB,2016,Other diseases and conditions,2643256.9551875875,Low income,Zambia,Domestic government
ZMB,2016,Other diseases and conditions,7337374.518799435,Low income,Zambia,External aid
ZMB,2016,Other diseases and conditions,41781567.30393874,Low income,Zambia,Out-of-pocket & other private *
